lon,lat,z
-152.125,12.125,-5196.85
-151.875,12.125,-5354.33
-151.625,12.125,-5354.33
-151.375,12.125,-5385.83
-151.125,12.125,-5480.31
-150.875,12.125,-5417.32
-150.625,12.125,-5417.32
-150.375,12.125,-5417.32
-150.125,12.125,-5385.83
-149.875,12.125,-5291.34
-149.625,12.125,-5291.34
-149.375,12.125,-5291.34
-149.125,12.125,-5259.84
-148.875,12.125,-5291.34
-148.625,12.125,-5322.83
-148.375,12.125,-5322.83
-148.125,12.125,-5322.83
-147.875,12.125,-5417.32
-147.625,12.125,-5417.32
-147.375,12.125,-5417.32
-147.125,12.125,-5417.32
-146.875,12.125,-5417.32
-146.625,12.125,-5417.32
-146.375,12.125,-5385.83
-146.125,12.125,-5385.83
-145.875,12.125,-5385.83
-145.625,12.125,-5417.32
-145.375,12.125,-5417.32
-145.125,12.125,-5417.32
-144.875,12.125,-5511.81
-144.625,12.125,-5385.83
-144.375,12.125,-5322.83
-144.125,12.125,-5322.83
-143.875,12.125,-5322.83
-143.625,12.125,-5259.84
-143.375,12.125,-5165.35
-143.125,12.125,-5102.36
-142.875,12.125,-4913.39
-142.625,12.125,-4944.88
-142.375,12.125,-5007.87
-142.125,12.125,-5039.37
-141.875,12.125,-5039.37
-141.625,12.125,-5007.87
-141.375,12.125,-5007.87
-141.125,12.125,-4976.38
-140.875,12.125,-4944.88
-140.625,12.125,-4944.88
-140.375,12.125,-4913.39
-140.125,12.125,-4944.88
-139.875,12.125,-4976.38
-139.625,12.125,-4976.38
-139.375,12.125,-5007.87
-139.125,12.125,-5007.87
-138.875,12.125,-5007.87
-138.625,12.125,-5007.87
-138.375,12.125,-4976.38
-138.125,12.125,-4944.88
-137.875,12.125,-4944.88
-137.625,12.125,-4913.39
-137.375,12.125,-4913.39
-137.125,12.125,-4913.39
-136.875,12.125,-4913.39
-136.625,12.125,-4913.39
-136.375,12.125,-4944.88
-136.125,12.125,-4944.88
-135.875,12.125,-4913.39
-135.625,12.125,-4976.38
-135.375,12.125,-4913.39
-135.125,12.125,-4913.39
-134.875,12.125,-4913.39
-134.625,12.125,-4913.39
-134.375,12.125,-4881.89
-134.125,12.125,-4755.91
-133.875,12.125,-4787.4
-133.625,12.125,-4629.92
-133.375,12.125,-4787.4
-133.125,12.125,-4850.39
-132.875,12.125,-4881.89
-132.625,12.125,-4913.39
-132.375,12.125,-4913.39
-132.125,12.125,-4913.39
-131.875,12.125,-4913.39
-131.625,12.125,-4913.39
-131.375,12.125,-4976.38
-131.125,12.125,-5007.87
-130.875,12.125,-5007.87
-130.625,12.125,-4976.38
-130.375,12.125,-4913.39
-130.125,12.125,-4850.39
-129.875,12.125,-4818.9
-129.625,12.125,-4818.9
-129.375,12.125,-4818.9
-129.125,12.125,-4818.9
-128.875,12.125,-4818.9
-128.625,12.125,-4818.9
-128.375,12.125,-4818.9
-128.125,12.125,-4818.9
-127.875,12.125,-4787.4
-127.625,12.125,-4787.4
-127.375,12.125,-4787.4
-127.125,12.125,-4787.4
-126.875,12.125,-4787.4
-126.625,12.125,-4787.4
-126.375,12.125,-4787.4
-126.125,12.125,-4755.91
-125.875,12.125,-4724.41
-125.625,12.125,-4724.41
-125.375,12.125,-4692.91
-125.125,12.125,-4661.42
-124.875,12.125,-4629.92
-124.625,12.125,-4629.92
-124.375,12.125,-4598.43
-124.125,12.125,-4566.93
-123.875,12.125,-4503.94
-123.625,12.125,-4503.94
-123.375,12.125,-4503.94
-123.125,12.125,-4503.94
-122.875,12.125,-4503.94
-122.625,12.125,-4503.94
-122.375,12.125,-4503.94
-122.125,12.125,-4503.94
-121.875,12.125,-4472.44
-121.625,12.125,-4472.44
-121.375,12.125,-4472.44
-121.125,12.125,-4440.94
-120.875,12.125,-4409.45
-120.625,12.125,-4283.46
-120.375,12.125,-4377.95
-120.125,12.125,-4409.45
-119.875,12.125,-4251.97
-119.625,12.125,-3905.51
-119.375,12.125,-4314.96
-119.125,12.125,-4314.96
-118.875,12.125,-4062.99
-118.625,12.125,-4283.46
-118.375,12.125,-4251.97
-118.125,12.125,-4251.97
-117.875,12.125,-4220.47
-117.625,12.125,-4188.98
-117.375,12.125,-4157.48
-117.125,12.125,-4125.98
-116.875,12.125,-4094.49
-116.625,12.125,-4062.99
-116.375,12.125,-4125.98
-116.125,12.125,-4125.98
-115.875,12.125,-4157.48
-115.625,12.125,-4188.98
-115.375,12.125,-4188.98
-115.125,12.125,-4188.98
-114.875,12.125,-4157.48
-114.625,12.125,-4157.48
-114.375,12.125,-4125.98
-114.125,12.125,-4125.98
-113.875,12.125,-4094.49
-113.625,12.125,-4094.49
-113.375,12.125,-4094.49
-113.125,12.125,-4094.49
-112.875,12.125,-4094.49
-112.625,12.125,-4094.49
-112.375,12.125,-4094.49
-112.125,12.125,-4094.49
-111.875,12.125,-4031.5
-111.625,12.125,-3842.52
-111.375,12.125,-3937.01
-111.125,12.125,-4000
-110.875,12.125,-3874.02
-110.625,12.125,-3905.51
-110.375,12.125,-3811.02
-110.125,12.125,-3811.02
-109.875,12.125,-3559.06
-109.625,12.125,-3748.03
-109.375,12.125,-3779.53
-109.125,12.125,-3748.03
-108.875,12.125,-4031.5
-108.625,12.125,-3811.02
-108.375,12.125,-3590.55
-108.125,12.125,-3622.05
-107.875,12.125,-3653.54
-107.625,12.125,-3685.04
-107.375,12.125,-3370.08
-107.125,12.125,-3212.6
-106.875,12.125,-3590.55
-106.625,12.125,-3559.06
-106.375,12.125,-3496.06
-106.125,12.125,-3496.06
-105.875,12.125,-3370.08
-105.625,12.125,-3401.57
-105.375,12.125,-3275.59
-105.125,12.125,-3244.09
-104.875,12.125,-3149.61
-104.625,12.125,-3118.11
-104.375,12.125,-3086.61
-104.125,12.125,-3086.61
-103.875,12.125,-2897.64
-103.625,12.125,-2992.13
-103.375,12.125,-3023.62
-103.125,12.125,-3086.61
-102.875,12.125,-3086.61
-102.625,12.125,-3086.61
-102.375,12.125,-3118.11
-102.125,12.125,-3212.6
-101.875,12.125,-3181.1
-101.625,12.125,-3212.6
-101.375,12.125,-3307.09
-101.125,12.125,-3307.09
-100.875,12.125,-3370.08
-100.625,12.125,-3401.57
-100.375,12.125,-3401.57
-100.125,12.125,-3401.57
-99.875,12.125,-3433.07
-99.625,12.125,-3433.07
-99.375,12.125,-3433.07
-99.125,12.125,-3496.06
-98.875,12.125,-3559.06
-98.625,12.125,-3590.55
-98.375,12.125,-3590.55
-98.125,12.125,-3590.55
-97.875,12.125,-3559.06
-97.625,12.125,-3968.5
-97.375,12.125,-3968.5
-97.125,12.125,-4062.99
-96.875,12.125,-4094.49
-96.625,12.125,-4125.98
-96.375,12.125,-4157.48
-96.125,12.125,-4188.98
-95.875,12.125,-4220.47
-95.625,12.125,-4188.98
-95.375,12.125,-4094.49
-95.125,12.125,-4031.5
-94.875,12.125,-4094.49
-94.625,12.125,-4094.49
-94.375,12.125,-4062.99
-94.125,12.125,-4062.99
-93.875,12.125,-4125.98
-93.625,12.125,-4094.49
-93.375,12.125,-3968.5
-93.125,12.125,-3968.5
-92.875,12.125,-3937.01
-92.625,12.125,-3937.01
-92.375,12.125,-3779.53
-92.125,12.125,-3748.03
-91.875,12.125,-3716.54
-91.625,12.125,-3685.04
-91.375,12.125,-3653.54
-91.125,12.125,-3653.54
-90.875,12.125,-3653.54
-90.625,12.125,-3716.54
-90.375,12.125,-4157.48
-90.125,12.125,-4692.91
-179.875,11.875,-5637.8
-179.625,11.875,-5763.78
-179.375,11.875,-5984.25
-179.125,11.875,-5732.28
-178.875,11.875,-5511.81
-178.625,11.875,-5480.31
-178.375,11.875,-5417.32
-178.125,11.875,-5322.83
-177.875,11.875,-4850.39
-177.625,11.875,-3905.51
-177.375,11.875,-4377.95
-177.125,11.875,-4881.89
-176.875,11.875,-5133.86
-176.625,11.875,-5165.35
-176.375,11.875,-5228.35
-176.125,11.875,-5291.34
-175.875,11.875,-5291.34
-175.625,11.875,-5259.84
-175.375,11.875,-5196.85
-175.125,11.875,-5165.35
-174.875,11.875,-5228.35
-174.625,11.875,-5322.83
-174.375,11.875,-5511.81
-174.125,11.875,-5511.81
-173.875,11.875,-5543.31
-173.625,11.875,-5606.3
-173.375,11.875,-5637.8
-173.125,11.875,-5480.31
-172.875,11.875,-5133.86
-172.625,11.875,-5070.87
-172.375,11.875,-5133.86
-172.125,11.875,-5196.85
-171.875,11.875,-5228.35
-171.625,11.875,-5228.35
-171.375,11.875,-5196.85
-171.125,11.875,-5165.35
-170.875,11.875,-5511.81
-170.625,11.875,-6141.73
-170.375,11.875,-5511.81
-170.125,11.875,-5511.81
-169.875,11.875,-5511.81
-169.625,11.875,-5196.85
-169.375,11.875,-5196.85
-169.125,11.875,-5228.35
-168.875,11.875,-5291.34
-168.625,11.875,-5228.35
-168.375,11.875,-5196.85
-168.125,11.875,-5196.85
-167.875,11.875,-5228.35
-167.625,11.875,-5228.35
-167.375,11.875,-5228.35
-167.125,11.875,-5165.35
-166.875,11.875,-5102.36
-166.625,11.875,-4283.46
-166.375,11.875,-5228.35
-166.125,11.875,-5165.35
-165.875,11.875,-4566.93
-165.625,11.875,-4472.44
-165.375,11.875,-5133.86
-165.125,11.875,-5102.36
-164.875,11.875,-4472.44
-164.625,11.875,-5165.35
-164.375,11.875,-5196.85
-164.125,11.875,-5196.85
-163.875,11.875,-5196.85
-163.625,11.875,-5196.85
-163.375,11.875,-5228.35
-163.125,11.875,-5259.84
-162.875,11.875,-5291.34
-162.625,11.875,-5291.34
-162.375,11.875,-5259.84
-162.125,11.875,-5291.34
-161.875,11.875,-5322.83
-161.625,11.875,-5259.84
-161.375,11.875,-5732.28
-161.125,11.875,-5732.28
-160.875,11.875,-5669.29
-160.625,11.875,-5700.79
-160.375,11.875,-5669.29
-160.125,11.875,-5574.8
-159.875,11.875,-5480.31
-159.625,11.875,-5228.35
-159.375,11.875,-5070.87
-159.125,11.875,-5007.87
-158.875,11.875,-5070.87
-158.625,11.875,-5007.87
-158.375,11.875,-5070.87
-158.125,11.875,-5070.87
-157.875,11.875,-5102.36
-157.625,11.875,-5133.86
-157.375,11.875,-5196.85
-157.125,11.875,-5196.85
-156.875,11.875,-5133.86
-156.625,11.875,-5102.36
-156.375,11.875,-5102.36
-156.125,11.875,-5165.35
-155.875,11.875,-5228.35
-155.625,11.875,-5196.85
-155.375,11.875,-5039.37
-155.125,11.875,-5133.86
-154.875,11.875,-5102.36
-154.625,11.875,-5102.36
-154.375,11.875,-5165.35
-154.125,11.875,-5165.35
-153.875,11.875,-5133.86
-153.625,11.875,-5133.86
-153.375,11.875,-5291.34
-153.125,11.875,-5291.34
-152.875,11.875,-5259.84
-152.625,11.875,-5165.35
-152.375,11.875,-5165.35
-152.125,11.875,-5165.35
-151.875,11.875,-5322.83
-151.625,11.875,-5354.33
-151.375,11.875,-5007.87
-151.125,11.875,-5196.85
-150.875,11.875,-5354.33
-150.625,11.875,-5417.32
-150.375,11.875,-5417.32
-150.125,11.875,-5322.83
-149.875,11.875,-5322.83
-149.625,11.875,-5385.83
-149.375,11.875,-5385.83
-149.125,11.875,-5417.32
-148.875,11.875,-5417.32
-148.625,11.875,-5417.32
-148.375,11.875,-5417.32
-148.125,11.875,-5417.32
-147.875,11.875,-5417.32
-147.625,11.875,-5417.32
-147.375,11.875,-5417.32
-147.125,11.875,-5417.32
-146.875,11.875,-5385.83
-146.625,11.875,-5385.83
-146.375,11.875,-5385.83
-146.125,11.875,-5354.33
-145.875,11.875,-5354.33
-145.625,11.875,-5354.33
-145.375,11.875,-5354.33
-145.125,11.875,-5291.34
-144.875,11.875,-5196.85
-144.625,11.875,-5322.83
-144.375,11.875,-5291.34
-144.125,11.875,-5322.83
-143.875,11.875,-5196.85
-143.625,11.875,-5196.85
-143.375,11.875,-5133.86
-143.125,11.875,-5102.36
-142.875,11.875,-5007.87
-142.625,11.875,-4976.38
-142.375,11.875,-4976.38
-142.125,11.875,-4976.38
-141.875,11.875,-5007.87
-141.625,11.875,-5007.87
-141.375,11.875,-5007.87
-141.125,11.875,-4976.38
-140.875,11.875,-4944.88
-140.625,11.875,-4944.88
-140.375,11.875,-5007.87
-140.125,11.875,-4944.88
-139.875,11.875,-4944.88
-139.625,11.875,-4944.88
-139.375,11.875,-4944.88
-139.125,11.875,-4976.38
-138.875,11.875,-4976.38
-138.625,11.875,-5007.87
-138.375,11.875,-5007.87
-138.125,11.875,-5007.87
-137.875,11.875,-4976.38
-137.625,11.875,-4944.88
-137.375,11.875,-4913.39
-137.125,11.875,-4913.39
-136.875,11.875,-4913.39
-136.625,11.875,-4944.88
-136.375,11.875,-4944.88
-136.125,11.875,-4944.88
-135.875,11.875,-4944.88
-135.625,11.875,-4944.88
-135.375,11.875,-4944.88
-135.125,11.875,-4944.88
-134.875,11.875,-4944.88
-134.625,11.875,-4913.39
-134.375,11.875,-4913.39
-134.125,11.875,-4913.39
-133.875,11.875,-4881.89
-133.625,11.875,-4787.4
-133.375,11.875,-4818.9
-133.125,11.875,-4850.39
-132.875,11.875,-4881.89
-132.625,11.875,-4881.89
-132.375,11.875,-4881.89
-132.125,11.875,-4881.89
-131.875,11.875,-4913.39
-131.625,11.875,-4944.88
-131.375,11.875,-5007.87
-131.125,11.875,-5007.87
-130.875,11.875,-4881.89
-130.625,11.875,-4881.89
-130.375,11.875,-4881.89
-130.125,11.875,-4850.39
-129.875,11.875,-4818.9
-129.625,11.875,-4818.9
-129.375,11.875,-4818.9
-129.125,11.875,-4818.9
-128.875,11.875,-4818.9
-128.625,11.875,-4818.9
-128.375,11.875,-4818.9
-128.125,11.875,-4818.9
-127.875,11.875,-4818.9
-127.625,11.875,-4818.9
-127.375,11.875,-4818.9
-127.125,11.875,-4818.9
-126.875,11.875,-4629.92
-126.625,11.875,-4818.9
-126.375,11.875,-4818.9
-126.125,11.875,-4818.9
-125.875,11.875,-4755.91
-125.625,11.875,-4724.41
-125.375,11.875,-4692.91
-125.125,11.875,-4661.42
-124.875,11.875,-4661.42
-124.625,11.875,-4629.92
-124.375,11.875,-4598.43
-124.125,11.875,-4598.43
-123.875,11.875,-4598.43
-123.625,11.875,-4566.93
-123.375,11.875,-4566.93
-123.125,11.875,-4566.93
-122.875,11.875,-4503.94
-122.625,11.875,-4503.94
-122.375,11.875,-4503.94
-122.125,11.875,-4472.44
-121.875,11.875,-4472.44
-121.625,11.875,-4472.44
-121.375,11.875,-4440.94
-121.125,11.875,-4440.94
-120.875,11.875,-4409.45
-120.625,11.875,-4377.95
-120.375,11.875,-4377.95
-120.125,11.875,-4377.95
-119.875,11.875,-4377.95
-119.625,11.875,-3968.5
-119.375,11.875,-4346.46
-119.125,11.875,-4220.47
-118.875,11.875,-4314.96
-118.625,11.875,-4283.46
-118.375,11.875,-4251.97
-118.125,11.875,-4220.47
-117.875,11.875,-4251.97
-117.625,11.875,-4220.47
-117.375,11.875,-4188.98
-117.125,11.875,-4188.98
-116.875,11.875,-4157.48
-116.625,11.875,-4157.48
-116.375,11.875,-4157.48
-116.125,11.875,-4157.48
-115.875,11.875,-4188.98
-115.625,11.875,-4188.98
-115.375,11.875,-4188.98
-115.125,11.875,-4188.98
-114.875,11.875,-4157.48
-114.625,11.875,-4157.48
-114.375,11.875,-4125.98
-114.125,11.875,-4125.98
-113.875,11.875,-4094.49
-113.625,11.875,-4094.49
-113.375,11.875,-4094.49
-113.125,11.875,-4094.49
-112.875,11.875,-4094.49
-112.625,11.875,-4094.49
-112.375,11.875,-4094.49
-112.125,11.875,-4094.49
-111.875,11.875,-3716.54
-111.625,11.875,-3433.07
-111.375,11.875,-3937.01
-111.125,11.875,-3937.01
-110.875,11.875,-3905.51
-110.625,11.875,-3937.01
-110.375,11.875,-3874.02
-110.125,11.875,-3874.02
-109.875,11.875,-3811.02
-109.625,11.875,-3779.53
-109.375,11.875,-3748.03
-109.125,11.875,-3559.06
-108.875,11.875,-3622.05
-108.625,11.875,-3716.54
-108.375,11.875,-3811.02
-108.125,11.875,-3622.05
-107.875,11.875,-3559.06
-107.625,11.875,-3685.04
-107.375,11.875,-3559.06
-107.125,11.875,-3527.56
-106.875,11.875,-3590.55
-106.625,11.875,-3559.06
-106.375,11.875,-3496.06
-106.125,11.875,-3496.06
-105.875,11.875,-3401.57
-105.625,11.875,-3401.57
-105.375,11.875,-3370.08
-105.125,11.875,-3401.57
-104.875,11.875,-3149.61
-104.625,11.875,-3118.11
-104.375,11.875,-3086.61
-104.125,11.875,-3086.61
-103.875,11.875,-2929.13
-103.625,11.875,-2960.63
-103.375,11.875,-3023.62
-103.125,11.875,-3055.12
-102.875,11.875,-2992.13
-102.625,11.875,-3023.62
-102.375,11.875,-3181.1
-102.125,11.875,-3212.6
-101.875,11.875,-3212.6
-101.625,11.875,-3181.1
-101.375,11.875,-3212.6
-101.125,11.875,-3275.59
-100.875,11.875,-3370.08
-100.625,11.875,-3307.09
-100.375,11.875,-3370.08
-100.125,11.875,-3433.07
-99.875,11.875,-3464.57
-99.625,11.875,-3496.06
-99.375,11.875,-3559.06
-99.125,11.875,-3590.55
-98.875,11.875,-3559.06
-98.625,11.875,-3622.05
-98.375,11.875,-2992.13
-98.125,11.875,-3968.5
-97.875,11.875,-3937.01
-97.625,11.875,-4094.49
-97.375,11.875,-4125.98
-97.125,11.875,-4157.48
-96.875,11.875,-4188.98
-96.625,11.875,-4188.98
-96.375,11.875,-4188.98
-96.125,11.875,-4220.47
-95.875,11.875,-4125.98
-95.625,11.875,-4094.49
-95.375,11.875,-4094.49
-95.125,11.875,-4062.99
-94.875,11.875,-4094.49
-94.625,11.875,-4094.49
-94.375,11.875,-4125.98
-94.125,11.875,-4094.49
-93.875,11.875,-4094.49
-93.625,11.875,-4000
-93.375,11.875,-3968.5
-93.125,11.875,-3937.01
-92.875,11.875,-3905.51
-92.625,11.875,-3842.52
-92.375,11.875,-3748.03
-92.125,11.875,-3716.54
-91.875,11.875,-3685.04
-91.625,11.875,-3622.05
-91.375,11.875,-3590.55
-91.125,11.875,-3622.05
-90.875,11.875,-3622.05
-90.625,11.875,-3527.56
-90.375,11.875,-3653.54
-90.125,11.875,-3653.54
-179.875,11.625,-5511.81
-179.625,11.625,-5763.78
-179.375,11.625,-6047.24
-179.125,11.625,-5921.26
-178.875,11.625,-5637.8
-178.625,11.625,-5480.31
-178.375,11.625,-5448.82
-178.125,11.625,-5385.83
-177.875,11.625,-5291.34
-177.625,11.625,-5228.35
-177.375,11.625,-5228.35
-177.125,11.625,-5259.84
-176.875,11.625,-5291.34
-176.625,11.625,-5291.34
-176.375,11.625,-5385.83
-176.125,11.625,-5417.32
-175.875,11.625,-5354.33
-175.625,11.625,-5291.34
-175.375,11.625,-5133.86
-175.125,11.625,-5039.37
-174.875,11.625,-5133.86
-174.625,11.625,-5259.84
-174.375,11.625,-5480.31
-174.125,11.625,-5511.81
-173.875,11.625,-5448.82
-173.625,11.625,-5763.78
-173.375,11.625,-5543.31
-173.125,11.625,-5511.81
-172.875,11.625,-4976.38
-172.625,11.625,-5007.87
-172.375,11.625,-5133.86
-172.125,11.625,-5165.35
-171.875,11.625,-5196.85
-171.625,11.625,-5196.85
-171.375,11.625,-5165.35
-171.125,11.625,-5102.36
-170.875,11.625,-5417.32
-170.625,11.625,-5448.82
-170.375,11.625,-5511.81
-170.125,11.625,-5543.31
-169.875,11.625,-5511.81
-169.625,11.625,-5196.85
-169.375,11.625,-5165.35
-169.125,11.625,-5196.85
-168.875,11.625,-5228.35
-168.625,11.625,-5039.37
-168.375,11.625,-5102.36
-168.125,11.625,-5165.35
-167.875,11.625,-5196.85
-167.625,11.625,-5228.35
-167.375,11.625,-5228.35
-167.125,11.625,-5196.85
-166.875,11.625,-5228.35
-166.625,11.625,-5039.37
-166.375,11.625,-5102.36
-166.125,11.625,-5196.85
-165.875,11.625,-4881.89
-165.625,11.625,-4314.96
-165.375,11.625,-5133.86
-165.125,11.625,-5133.86
-164.875,11.625,-5102.36
-164.625,11.625,-5070.87
-164.375,11.625,-5039.37
-164.125,11.625,-5102.36
-163.875,11.625,-5102.36
-163.625,11.625,-5070.87
-163.375,11.625,-5196.85
-163.125,11.625,-5259.84
-162.875,11.625,-5259.84
-162.625,11.625,-5259.84
-162.375,11.625,-5228.35
-162.125,11.625,-5196.85
-161.875,11.625,-5322.83
-161.625,11.625,-5448.82
-161.375,11.625,-5637.8
-161.125,11.625,-5637.8
-160.875,11.625,-5196.85
-160.625,11.625,-3874.02
-160.375,11.625,-5574.8
-160.125,11.625,-5511.81
-159.875,11.625,-5385.83
-159.625,11.625,-5228.35
-159.375,11.625,-5102.36
-159.125,11.625,-5102.36
-158.875,11.625,-5039.37
-158.625,11.625,-5007.87
-158.375,11.625,-5070.87
-158.125,11.625,-5102.36
-157.875,11.625,-5102.36
-157.625,11.625,-5133.86
-157.375,11.625,-5133.86
-157.125,11.625,-5165.35
-156.875,11.625,-5133.86
-156.625,11.625,-5102.36
-156.375,11.625,-5070.87
-156.125,11.625,-5133.86
-155.875,11.625,-5196.85
-155.625,11.625,-5102.36
-155.375,11.625,-5102.36
-155.125,11.625,-5102.36
-154.875,11.625,-5102.36
-154.625,11.625,-5133.86
-154.375,11.625,-5165.35
-154.125,11.625,-5196.85
-153.875,11.625,-5196.85
-153.625,11.625,-5228.35
-153.375,11.625,-5228.35
-153.125,11.625,-5165.35
-152.875,11.625,-5007.87
-152.625,11.625,-5039.37
-152.375,11.625,-5165.35
-152.125,11.625,-5165.35
-151.875,11.625,-5291.34
-151.625,11.625,-5322.83
-151.375,11.625,-5133.86
-151.125,11.625,-5228.35
-150.875,11.625,-5385.83
-150.625,11.625,-5417.32
-150.375,11.625,-5322.83
-150.125,11.625,-5291.34
-149.875,11.625,-5322.83
-149.625,11.625,-5354.33
-149.375,11.625,-5417.32
-149.125,11.625,-5417.32
-148.875,11.625,-5417.32
-148.625,11.625,-5417.32
-148.375,11.625,-5417.32
-148.125,11.625,-5417.32
-147.875,11.625,-5417.32
-147.625,11.625,-5417.32
-147.375,11.625,-5480.31
-147.125,11.625,-5385.83
-146.875,11.625,-5385.83
-146.625,11.625,-5354.33
-146.375,11.625,-5354.33
-146.125,11.625,-5322.83
-145.875,11.625,-5291.34
-145.625,11.625,-5291.34
-145.375,11.625,-5322.83
-145.125,11.625,-5322.83
-144.875,11.625,-5322.83
-144.625,11.625,-5322.83
-144.375,11.625,-5322.83
-144.125,11.625,-5291.34
-143.875,11.625,-5196.85
-143.625,11.625,-5165.35
-143.375,11.625,-5133.86
-143.125,11.625,-5102.36
-142.875,11.625,-5039.37
-142.625,11.625,-5007.87
-142.375,11.625,-4976.38
-142.125,11.625,-4944.88
-141.875,11.625,-4976.38
-141.625,11.625,-5039.37
-141.375,11.625,-5007.87
-141.125,11.625,-4944.88
-140.875,11.625,-4913.39
-140.625,11.625,-4913.39
-140.375,11.625,-4944.88
-140.125,11.625,-4944.88
-139.875,11.625,-4944.88
-139.625,11.625,-4913.39
-139.375,11.625,-4913.39
-139.125,11.625,-4913.39
-138.875,11.625,-4944.88
-138.625,11.625,-4976.38
-138.375,11.625,-5007.87
-138.125,11.625,-5007.87
-137.875,11.625,-4976.38
-137.625,11.625,-4944.88
-137.375,11.625,-4944.88
-137.125,11.625,-4944.88
-136.875,11.625,-4944.88
-136.625,11.625,-4944.88
-136.375,11.625,-4944.88
-136.125,11.625,-4944.88
-135.875,11.625,-4944.88
-135.625,11.625,-4944.88
-135.375,11.625,-4944.88
-135.125,11.625,-4944.88
-134.875,11.625,-4944.88
-134.625,11.625,-4944.88
-134.375,11.625,-4913.39
-134.125,11.625,-4913.39
-133.875,11.625,-4850.39
-133.625,11.625,-4724.41
-133.375,11.625,-4850.39
-133.125,11.625,-4850.39
-132.875,11.625,-4881.89
-132.625,11.625,-4881.89
-132.375,11.625,-4881.89
-132.125,11.625,-4850.39
-131.875,11.625,-4913.39
-131.625,11.625,-4944.88
-131.375,11.625,-5007.87
-131.125,11.625,-4881.89
-130.875,11.625,-4850.39
-130.625,11.625,-4881.89
-130.375,11.625,-4850.39
-130.125,11.625,-4850.39
-129.875,11.625,-4818.9
-129.625,11.625,-4818.9
-129.375,11.625,-4818.9
-129.125,11.625,-4818.9
-128.875,11.625,-4818.9
-128.625,11.625,-4818.9
-128.375,11.625,-4818.9
-128.125,11.625,-4818.9
-127.875,11.625,-4818.9
-127.625,11.625,-4818.9
-127.375,11.625,-4818.9
-127.125,11.625,-4818.9
-126.875,11.625,-4850.39
-126.625,11.625,-4818.9
-126.375,11.625,-4818.9
-126.125,11.625,-4787.4
-125.875,11.625,-4755.91
-125.625,11.625,-4724.41
-125.375,11.625,-4692.91
-125.125,11.625,-4692.91
-124.875,11.625,-4661.42
-124.625,11.625,-4629.92
-124.375,11.625,-4629.92
-124.125,11.625,-4598.43
-123.875,11.625,-4598.43
-123.625,11.625,-4724.41
-123.375,11.625,-4598.43
-123.125,11.625,-4566.93
-122.875,11.625,-4503.94
-122.625,11.625,-4503.94
-122.375,11.625,-4472.44
-122.125,11.625,-4472.44
-121.875,11.625,-4472.44
-121.625,11.625,-4440.94
-121.375,11.625,-4440.94
-121.125,11.625,-4409.45
-120.875,11.625,-4409.45
-120.625,11.625,-4377.95
-120.375,11.625,-4377.95
-120.125,11.625,-4377.95
-119.875,11.625,-4409.45
-119.625,11.625,-4409.45
-119.375,11.625,-4409.45
-119.125,11.625,-4377.95
-118.875,11.625,-4283.46
-118.625,11.625,-4251.97
-118.375,11.625,-4188.98
-118.125,11.625,-4251.97
-117.875,11.625,-4251.97
-117.625,11.625,-4220.47
-117.375,11.625,-4125.98
-117.125,11.625,-4031.5
-116.875,11.625,-4188.98
-116.625,11.625,-4188.98
-116.375,11.625,-4188.98
-116.125,11.625,-4188.98
-115.875,11.625,-4188.98
-115.625,11.625,-4188.98
-115.375,11.625,-4188.98
-115.125,11.625,-4157.48
-114.875,11.625,-4157.48
-114.625,11.625,-4157.48
-114.375,11.625,-4125.98
-114.125,11.625,-4125.98
-113.875,11.625,-4094.49
-113.625,11.625,-4094.49
-113.375,11.625,-4094.49
-113.125,11.625,-4094.49
-112.875,11.625,-4094.49
-112.625,11.625,-4094.49
-112.375,11.625,-4094.49
-112.125,11.625,-3874.02
-111.875,11.625,-3685.04
-111.625,11.625,-3622.05
-111.375,11.625,-3937.01
-111.125,11.625,-3937.01
-110.875,11.625,-3842.52
-110.625,11.625,-3874.02
-110.375,11.625,-3842.52
-110.125,11.625,-3811.02
-109.875,11.625,-3779.53
-109.625,11.625,-3748.03
-109.375,11.625,-3748.03
-109.125,11.625,-3622.05
-108.875,11.625,-3338.58
-108.625,11.625,-3653.54
-108.375,11.625,-3716.54
-108.125,11.625,-3653.54
-107.875,11.625,-3685.04
-107.625,11.625,-3401.57
-107.375,11.625,-3590.55
-107.125,11.625,-3590.55
-106.875,11.625,-3590.55
-106.625,11.625,-3559.06
-106.375,11.625,-3496.06
-106.125,11.625,-3496.06
-105.875,11.625,-3401.57
-105.625,11.625,-3401.57
-105.375,11.625,-3401.57
-105.125,11.625,-3401.57
-104.875,11.625,-3149.61
-104.625,11.625,-3118.11
-104.375,11.625,-3086.61
-104.125,11.625,-3023.62
-103.875,11.625,-2834.65
-103.625,11.625,-2834.65
-103.375,11.625,-2992.13
-103.125,11.625,-3055.12
-102.875,11.625,-2834.65
-102.625,11.625,-3086.61
-102.375,11.625,-3212.6
-102.125,11.625,-3212.6
-101.875,11.625,-3244.09
-101.625,11.625,-3275.59
-101.375,11.625,-3244.09
-101.125,11.625,-3275.59
-100.875,11.625,-3023.62
-100.625,11.625,-3370.08
-100.375,11.625,-3370.08
-100.125,11.625,-3433.07
-99.875,11.625,-3496.06
-99.625,11.625,-3496.06
-99.375,11.625,-3559.06
-99.125,11.625,-3590.55
